HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,HU,Hungary,28,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,IE,Ireland,37,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,IS,Iceland,11,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,IT,Italy,1999,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,LT,Lithuania,7,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,LU,Luxembourg,6,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,LV,Latvia,15,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,MT,Malta,0,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,NL,Netherlands,148,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,NO,Norway,40,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,PL,Poland,83,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,PT,Portugal,208,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,RO,Romania,35,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,SE,Sweden,219,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,SI,Slovenia,25,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2023,SK,Slovakia,35,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,AT,Austria,813,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,BE,Belgium,904,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,BG,Bulgaria,122,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,CY,Cyprus,142,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,CZ,Czechia,668,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,DE,Germany,5895,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,DK,Denmark,610,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,EE,Estonia,140,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,EL,Greece,703,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,ES,Spain,2650,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,FI,Finland,439,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,FR,France,0,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,HR,Croatia,385,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,HU,Hungary,710,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,IE,Ireland,489,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,IS,Iceland,33,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,IT,Italy,9558,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,LI,Liechtenstein,2,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,LT,Lithuania,299,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,LU,Luxembourg,72,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,LV,Latvia,129,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,MT,Malta,116,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,NL,Netherlands,1015,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,NO,Norway,402,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,PL,Poland,979,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,PT,Portugal,1557,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,RO,Romania,249,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,SE,Sweden,1574,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,SI,Slovenia,261,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,R - resistant isolates,N,2023,SK,Slovakia,216,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,AT,Austria,15.03050471,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,BE,Belgium,18.23683679,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,BG,Bulgaria,39.86928104,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,CY,Cyprus,42.90030211,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,CZ,Czechia,17.17665209,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,DE,Germany,16.58927817,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,DK,Denmark,10.46671242,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,EE,Estonia,13.28273244,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,EL,Greece,37.77538957,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,ES,Spain,27.55537069,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,FI,Finland,10.30274583,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,FR,France,-,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,HR,Croatia,29.63818321,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,HU,Hungary,25.98828696,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,IE,Ireland,15.96995427,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,IS,Iceland,12.79069767,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,IT,Italy,34.14425034,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,LI,Liechtenstein,-,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,LT,Lithuania,20.54982817,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,LU,Luxembourg,15.61822125,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,LV,Latvia,28.35164835,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,MT,Malta,27.88461538,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,NL,Netherlands,12.94642857,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,NO,Norway,10.12339461,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,PL,Poland,32.20394736,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,PT,Portugal,24.33192686,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,RO,Romania,25.40816326,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,SE,Sweden,14.74611204,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,SI,Slovenia,15.92434411,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2023,SK,Slovakia,31.16883116,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,AT,Austria,4447,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,BE,Belgium,3937,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,BG,Bulgaria,175,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,CY,Cyprus,174,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,CZ,Czechia,3089,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,DE,Germany,28569,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,DK,Denmark,5185,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,EE,Estonia,879,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,EL,Greece,1097,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,ES,Spain,6505,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,FI,Finland,3714,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,FR,France,0,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,HR,Croatia,891,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,HU,Hungary,1994,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,IE,Ireland,2536,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,IS,Iceland,214,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,IT,Italy,16436,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,LI,Liechtenstein,6,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,LT,Lithuania,1149,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,LU,Luxembourg,383,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,LV,Latvia,311,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,MT,Malta,300,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,NL,Netherlands,6677,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,NO,Norway,3529,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,PL,Poland,1978,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,PT,Portugal,4634,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,RO,Romania,696,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,SE,Sweden,8881,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,SI,Slovenia,1353,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,S - susceptible isolates,N,2023,SK,Slovakia,442,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,AT,Austria,5409,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,BE,Belgium,4957,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,BG,Bulgaria,306,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,CY,Cyprus,331,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,CZ,Czechia,3889,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,DE,Germany,35535,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,DK,Denmark,5828,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,EE,Estonia,1054,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,EL,Greece,1861,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,ES,Spain,9617,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,FI,Finland,4261,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,FR,France,0,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,HR,Croatia,1299,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,HU,Hungary,2732,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,IE,Ireland,3062,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,IS,Iceland,258,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,IT,Italy,27993,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,LI,Liechtenstein,8,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,LT,Lithuania,1455,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,LU,Luxembourg,461,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,LV,Latvia,455,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,MT,Malta,416,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,NL,Netherlands,7840,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,NO,Norway,3971,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,PL,Poland,3040,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,PT,Portugal,6399,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,RO,Romania,980,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,SE,Sweden,10674,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,SI,Slovenia,1639,
Antimicrobial resistance,Escherichia coli|Fluoroquinolones,Total tested isolates,N,2023,SK,Slovakia,693,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,AT,Austria,14,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,BE,Belgium,38,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,BG,Bulgaria,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,CY,Cyprus,3,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,CZ,Czechia,36,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,DE,Germany,155,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,DK,Denmark,39,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,EE,Estonia,14,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,EL,Greece,23,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,ES,Spain,50,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,FI,Finland,30,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,FR,France,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,HR,Croatia,13,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,HU,Hungary,3,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,IE,Ireland,33,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,IS,Iceland,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,IT,Italy,260,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,LT,Lithuania,22,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,LU,Luxembourg,3,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,LV,Latvia,2,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,MT,Malta,8,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,NL,Netherlands,38,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,NO,Norway,19,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,PL,Poland,17,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,PT,Portugal,43,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,RO,Romania,13,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,SE,Sweden,51,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,SI,Slovenia,13,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"I - 'susceptible, increased exposure' isolates ",N,2023,SK,Slovakia,11,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,AT,Austria,541,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,BE,Belgium,500,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,BG,Bulgaria,114,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,CY,Cyprus,115,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,CZ,Czechia,618,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,DE,Germany,3451,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,DK,Denmark,333,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,EE,Estonia,124,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,EL,Greece,397,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,ES,Spain,1503,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,FI,Finland,302,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,FR,France,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,HR,Croatia,262,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,HU,Hungary,588,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,IE,Ireland,325,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,IS,Iceland,31,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,IT,Italy,7618,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,LT,Lithuania,251,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,LU,Luxembourg,54,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,LV,Latvia,117,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,MT,Malta,47,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,NL,Netherlands,625,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,NO,Norway,224,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,PL,Poland,600,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,PT,Portugal,1101,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,RO,Romania,189,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,SE,Sweden,850,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,SI,Slovenia,142,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,R - resistant isolates,N,2023,SK,Slovakia,150,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,AT,Austria,9.85248588,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,BE,Belgium,10.08878127,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,BG,Bulgaria,37.25490196,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,CY,Cyprus,34.74320241,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,CZ,Czechia,15.87872559,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,DE,Germany,9.68864931,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,DK,Denmark,6.31638846,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,EE,Estonia,11.43911439,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,EL,Greece,22.82921219,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,ES,Spain,16.21534146,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,FI,Finland,7.08587517,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,FR,France,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,HR,Croatia,20,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,HU,Hungary,21.3352685,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,IE,Ireland,10.4233483,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,IS,Iceland,12.01550387,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,IT,Italy,26.67647161,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,LI,Liechtenstein,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,LT,Lithuania,16.95945945,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,LU,Luxembourg,11.71366594,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,LV,Latvia,25.37960954,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,MT,Malta,11.29807692,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,NL,Netherlands,7.97193877,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,NO,Norway,5.62248995,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,PL,Poland,19.56309096,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,PT,Portugal,17.19506481,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,RO,Romania,19.09090909,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,SE,Sweden,7.92540792,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,SI,Slovenia,8.6638194,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,"R - resistant isolates, percentage  ",%,2023,SK,Slovakia,21.55172413,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,AT,Austria,4936,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,BE,Belgium,4418,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,BG,Bulgaria,192,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,S - susceptible isolates,N,2023,CY,Cyprus,213,
